stem,label,rgb_path,ms_path,hs_path
Rust_hyper_20,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_20.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_20.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_20.tif
Rust_hyper_200,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_200.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_200.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_200.tif
Rust_hyper_21,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_21.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_21.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_21.tif
Rust_hyper_22,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_22.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_22.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_22.tif
Rust_hyper_23,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_23.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_23.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_23.tif
Rust_hyper_24,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_24.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_24.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_24.tif
Rust_hyper_25,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_25.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_25.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_25.tif
Rust_hyper_26,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_26.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_26.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_26.tif
Rust_hyper_27,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_27.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_27.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_27.tif
Rust_hyper_28,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_28.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_28.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_28.tif
Rust_hyper_29,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_29.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_29.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_29.tif
Rust_hyper_3,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_3.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_3.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_3.tif
Rust_hyper_30,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_30.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_30.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_30.tif
Rust_hyper_31,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_31.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_31.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_31.tif
Rust_hyper_32,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_32.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_32.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_32.tif
Rust_hyper_33,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_33.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_33.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_33.tif
Rust_hyper_34,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_34.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_34.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_34.tif
Rust_hyper_35,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_35.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_35.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_35.tif
Rust_hyper_36,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_36.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_36.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_36.tif
Rust_hyper_37,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_37.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_37.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_37.tif
Rust_hyper_38,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_38.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_38.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_38.tif
Rust_hyper_39,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_39.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_39.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_39.tif
Rust_hyper_4,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_4.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_4.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_4.tif
Rust_hyper_40,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_40.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_40.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_40.tif
Rust_hyper_41,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_41.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_41.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_41.tif
Rust_hyper_42,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_42.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_42.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_42.tif
Rust_hyper_43,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_43.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_43.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_43.tif
Rust_hyper_44,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_44.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_44.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_44.tif
Rust_hyper_45,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_45.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_45.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_45.tif
Rust_hyper_46,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_46.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_46.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_46.tif
Rust_hyper_47,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_47.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_47.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_47.tif
Rust_hyper_48,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_48.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_48.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_48.tif
Rust_hyper_49,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_49.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_49.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_49.tif
Rust_hyper_5,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_5.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_5.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_5.tif
Rust_hyper_50,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_50.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_50.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_50.tif
Rust_hyper_51,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_51.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_51.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_51.tif
Rust_hyper_52,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_52.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_52.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_52.tif
Rust_hyper_53,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_53.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_53.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_53.tif
Rust_hyper_54,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_54.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_54.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_54.tif
Rust_hyper_55,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_55.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_55.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_55.tif
Rust_hyper_56,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_56.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_56.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_56.tif
Rust_hyper_57,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_57.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_57.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_57.tif
Rust_hyper_58,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_58.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_58.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_58.tif
Rust_hyper_59,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_59.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_59.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_59.tif
Rust_hyper_6,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_6.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_6.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_6.tif
Rust_hyper_60,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_60.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_60.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_60.tif
Rust_hyper_61,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_61.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_61.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_61.tif
Rust_hyper_62,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_62.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_62.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_62.tif
Rust_hyper_63,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_63.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_63.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_63.tif
Rust_hyper_64,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_64.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_64.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_64.tif
Rust_hyper_65,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_65.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_65.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_65.tif
Rust_hyper_66,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_66.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_66.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_66.tif
Rust_hyper_67,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_67.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_67.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_67.tif
Rust_hyper_68,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_68.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_68.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_68.tif
Rust_hyper_69,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_69.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_69.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_69.tif
Rust_hyper_7,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_7.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_7.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_7.tif
Rust_hyper_70,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_70.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_70.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_70.tif
Rust_hyper_71,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_71.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_71.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_71.tif
Rust_hyper_72,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_72.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_72.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_72.tif
Rust_hyper_73,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_73.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_73.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_73.tif
Rust_hyper_74,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_74.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_74.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_74.tif
Rust_hyper_75,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_75.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_75.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_75.tif
Rust_hyper_76,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_76.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_76.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_76.tif
Rust_hyper_77,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_77.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_77.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_77.tif
Rust_hyper_78,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_78.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_78.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_78.tif
Rust_hyper_79,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_79.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_79.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_79.tif
Rust_hyper_8,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_8.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_8.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_8.tif
Rust_hyper_80,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_80.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_80.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_80.tif
Rust_hyper_81,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_81.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_81.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_81.tif
Rust_hyper_82,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_82.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_82.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_82.tif
Rust_hyper_83,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_83.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_83.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_83.tif
Rust_hyper_84,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_84.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_84.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_84.tif
Rust_hyper_85,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_85.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_85.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_85.tif
Rust_hyper_86,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_86.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_86.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_86.tif
Rust_hyper_87,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_87.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_87.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_87.tif
Rust_hyper_88,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_88.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_88.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_88.tif
Rust_hyper_89,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_89.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_89.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_89.tif
Rust_hyper_9,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_9.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_9.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_9.tif
Rust_hyper_90,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_90.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_90.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_90.tif
Rust_hyper_91,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_91.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_91.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_91.tif
Rust_hyper_92,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_92.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_92.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_92.tif
Rust_hyper_93,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_93.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_93.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_93.tif
Rust_hyper_94,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_94.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_94.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_94.tif
Rust_hyper_95,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_95.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_95.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_95.tif
Rust_hyper_96,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_96.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_96.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_96.tif
Rust_hyper_97,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_97.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_97.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_97.tif
Rust_hyper_98,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_98.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_98.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_98.tif
Rust_hyper_99,Rust,D:\GitHub\AI-for-Agriculture-2026\dataset\train\RGB\Rust_hyper_99.png,D:\GitHub\AI-for-Agriculture-2026\dataset\train\MS\Rust_hyper_99.tif,D:\GitHub\AI-for-Agriculture-2026\dataset\train\HS\Rust_hyper_99.tif
